,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
20,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,01:00,2021-05-13,08:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
21,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,01:00,2021-05-13,08:00,0.013,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
22,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.016,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
23,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.036,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
24,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.034,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
25,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
26,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.042,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
27,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.026,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
28,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.018,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
29,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.022,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
30,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
31,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
32,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,02:00,2021-05-13,09:00,0.015,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
33,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
34,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.038,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
35,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
36,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.016,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
37,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.043,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
38,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.024,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
39,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.011,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
40,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
41,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.026,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
42,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
43,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,03:00,2021-05-13,10:00,0.009,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
44,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.02,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
45,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.032,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
46,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
47,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
48,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.042,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
49,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.023,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
50,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.007,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
51,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.017,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
52,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
53,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
54,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,04:00,2021-05-13,11:00,0.004,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
55,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
56,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.026,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
57,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.032,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
58,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.021,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
59,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.041,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
60,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.024,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
61,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.009,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
62,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.01,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
63,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
64,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
65,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,05:00,2021-05-13,12:00,0.003,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
66,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
67,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.026,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
68,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.032,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
69,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.022,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
70,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.035,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
71,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.026,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
72,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
73,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.011,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
74,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.03,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
75,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
76,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,06:00,2021-05-13,13:00,0.009,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
77,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.029,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
78,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.028,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
79,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.033,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
80,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.029,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
81,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.048,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
82,08,035,0004,44201,1,39.534488,-105.070358,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Douglas,2021-08-16,19740
83,08,031,0026,44201,1,39.77949,-105.00518,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.023,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
84,08,031,0002,44201,6,39.751184,-104.987625,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.019,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Denver,2021-08-16,19740
85,08,005,0006,44201,1,39.638522,-104.569335,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.037,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
86,08,005,0002,44201,1,39.567887,-104.957193,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,,Parts per million,007,1 HOUR,1,HOURLY,0.005,,AY - Q C Control Points (zero/span).,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Arapahoe,2021-08-16,19740
87,08,001,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,2021-05-13,07:00,2021-05-13,14:00,0.014,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Adams,2021-08-16,19740
88,08,059,0014,44201,1,39.620408,-105.33872,WGS84,Ozone,2021-05-13,08:00,2021-05-13,15:00,0.041,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
89,08,059,0011,44201,1,39.743724,-105.177989,WGS84,Ozone,2021-05-13,08:00,2021-05-13,15:00,0.034,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
90,08,059,0006,44201,1,39.912799,-105.188587,WGS84,Ozone,2021-05-13,08:00,2021-05-13,15:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Jefferson,2021-08-16,19740
91,08,013,0014,44201,1,40.070016,-105.220238,NAD83,Ozone,2021-05-13,08:00,2021-05-13,15:00,0.031,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Boulder,2021-08-16,14500
92,08,047,0003,44201,1,39.792519,-105.49127,NAD83,Ozone,2021-05-13,08:00,2021-05-13,15:00,0.052,Parts per million,007,1 HOUR,1,HOURLY,0.005,,,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,Colorado,Gilpin,2021-08-16,19740
