STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
72469523036,2021-01-01T10:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.15,19,33,,,-0.02,0,56,SCT:04 55 BKN:07 100 BKN:07 220,30.19,24.47,10,28,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12701/01/21 10:58:02 METAR KBKF 011758Z 00000KT 10SM SCT055 BKN100 BKN220 01/M07 A3015 RMK AO2A SLP222 T00061072 10008 21056 50006,,,,,,,,,,
72469523036,2021-01-01T11:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.11,18,36,,,,,49,SCT:04 100 BKN:07 220,30.14,24.44,10,29,340,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10201/01/21 11:58:02 METAR KBKF 011858Z 34003KT 10SM SCT100 BKN220 02/M08 A3011 RMK AO2A SLP208 T00201076,,,,,,,,,,
72469523036,2021-01-01T12:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.08,20,38,,,,,48,FEW:02 100 FEW:02 220,30.11,24.42,10,31,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10201/01/21 12:58:02 METAR KBKF 011958Z 00000KT 10SM FEW100 FEW220 03/M07 A3008 RMK AO2A SLP197 T00331069,,,,,,,,,,
72469523036,2021-01-01T13:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.07,20,40,,,0.06,6,43,FEW:02 60 FEW:02 100 SCT:04 220,30.09,24.41,10,32,50,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11501/01/21 13:58:02 METAR KBKF 012058Z 05004KT 10SM FEW060 FEW100 SCT220 05/M07 A3007 RMK AO2A SLP189 T00461069 56021,,,,,,,,,,
72469523036,2021-01-01T14:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.08,18,40,,,,,42,FEW:02 60 FEW:02 110 SCT:04 220,30.11,24.42,10,31,80,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10901/01/21 14:58:02 METAR KBKF 012158Z 08003KT 10SM FEW060 FEW110 SCT220 04/M08 A3008 RMK AO2A SLP197 T00421076,,,,,,,,,,
72469523036,2021-01-01T15:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.08,19,39,,,,,45,FEW:02 60 BKN:07 110 BKN:07 220,30.11,24.42,10,31,140,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10901/01/21 15:58:02 METAR KBKF 012258Z 14008KT 10SM FEW060 BKN110 BKN220 04/M07 A3008 RMK AO2A SLP197 T00391070,,,,,,,,,,
72469523036,2021-01-01T16:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.09,20,32,,,-0.01,1,62,BKN:07 100 BKN:07 220,30.15,24.42,10,27,140,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12001/01/21 16:58:02 METAR KBKF 012358Z 14008KT 10SM BKN100 BKN220 00/M06 A3009 RMK AO2A SLP211 T00011065 10047 20001 51004,,,,,,,,,,
72469523036,2021-01-01T17:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.09,20,29,,,,,69,FEW:02 110 SCT:04 220,30.17,24.42,10,26,110,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10301/01/21 17:58:01 METAR KBKF 020058Z 11006KT 10SM FEW110 SCT220 M02/M07 A3009 RMK AO2A SLP216 T10161067,,,,,,,,,,
72469523036,2021-01-01T18:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.1,18,27,,,,,71,FEW:02 110,30.19,24.43,10,24,140,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09601/01/21 18:58:01 METAR KBKF 020158Z 14007KT 10SM FEW110 M03/M07 A3010 RMK AO2A SLP225 T10301075,,,,,,,,,,
72469523036,2021-01-01T19:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.1,19,28,,,-0.01,0,70,FEW:02 110,30.18,24.43,10,25,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10701/01/21 19:58:01 METAR KBKF 020258Z 15009KT 10SM FEW110 M02/M07 A3010 RMK AO2A SLP220 T10241072 50002 0304,,,,,,,,,,
72469523036,2021-01-01T20:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.08,21,29,,,,,70,FEW:02 110,30.14,24.42,10,26,160,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09601/01/21 20:58:01 METAR KBKF 020358Z 16010KT 10SM FEW110 M01/M06 A3008 RMK AO2A SLP207 T10141063,,,,,,,,,,
72469523036,2021-01-01T21:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.06,19,27,,,,,71,CLR:00,30.12,24.4,10,24,190,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/01/21 21:58:02 METAR KBKF 020458Z 19009KT 10SM CLR M03/M07 A3006 RMK AO2A SLP200 T10291074,,,,,,,,,,
72469523036,2021-01-01T22:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.05,18,27,,,0.04,7,69,CLR:00,30.1,24.39,10,24,190,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11101/01/21 22:58:02 METAR KBKF 020558Z 19010KT 10SM CLR M03/M08 A3005 RMK AO2A SLP192 T10301079 10001 21034 57013,,,,,,,,,,
72469523036,2021-01-01T23:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.03,18,26,,,,,71,CLR:00,30.06,24.37,10,23,200,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10301/01/21 23:58:02 METAR KBKF 020658Z 20008KT 10SM CLR M03/M08 A3003 RMK AO2A SLP180 T10311076 400471056,,,,,,,,,,
72469523036,2021-01-02T00:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,30.01,18,26,,,,,72,CLR:00,30.04,24.36,10,23,210,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/02/21 00:58:02 METAR KBKF 020758Z 21008KT 10SM CLR M03/M08 A3001 RMK AO2A SLP173 T10341077,,,,,,,,,,
72469523036,2021-01-02T01:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.99,18,26,,,0.05,7,71,CLR:00,30.01,24.34,10,23,190,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09901/02/21 01:58:02 METAR KBKF 020858Z 19008KT 10SM CLR M03/M08 A2999 RMK AO2A SLP161 T10351080 57016,,,,,,,,,,
72469523036,2021-01-02T02:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.98,17,24,,,,,74,CLR:00,30.01,24.33,10,22,190,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/02/21 02:58:02 METAR KBKF 020958Z 19008KT 10SM CLR M05/M08 A2998 RMK AO2A SLP162 T10461085,,,,,,,,,,
72469523036,2021-01-02T03:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.96,17,24,,,,,74,CLR:00,29.99,24.31,10,22,190,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/02/21 03:58:02 METAR KBKF 021058Z 19009KT 10SM CLR M04/M08 A2996 RMK AO2A SLP155 T10451084,,,,,,,,,,
72469523036,2021-01-02T04:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.95,16,24,,,0.04,7,70,CLR:00,30.01,24.31,10,21,200,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11101/02/21 04:58:02 METAR KBKF 021158Z 20009KT 10SM CLR M04/M09 A2995 RMK AO2A SLP162 T10441091 11028 21046 57013,,,,,,,,,,
72469523036,2021-01-02T05:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.94,15,24,,,,,68,CLR:00,30.01,24.3,10,21,180,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/02/21 05:58:02 METAR KBKF 021258Z 18007KT 10SM CLR M05/M10 A2994 RMK AO2A SLP163 T10471097,,,,,,,,,,
72469523036,2021-01-02T06:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.94,12,23,,,,,64,CLR:00,30.03,24.3,10,19,190,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/02/21 06:58:02 METAR KBKF 021358Z 19008KT 10SM CLR M05/M11 A2994 RMK AO2A SLP168 T10511109,,,,,,,,,,
72469523036,2021-01-02T07:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.94,12,24,,,0.01,7,59,CLR:00,30.01,24.3,10,20,180,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09901/02/21 07:58:02 METAR KBKF 021458Z 18007KT 10SM CLR M04/M11 A2994 RMK AO2A SLP163 T10451113 57003,,,,,,,,,,
72469523036,2021-01-02T08:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.93,11,32,,,,,42,CLR:00,29.97,24.29,10,25,200,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09201/02/21 08:58:02 METAR KBKF 021558Z 20009KT 10SM CLR 00/M12 A2993 RMK AO2A SLP149 T10021116,,,,,,,,,,
72469523036,2021-01-02T09:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.92,10,38,,,,,31,FEW:02 220,29.95,24.28,10,28,210,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/02/21 09:58:02 METAR KBKF 021658Z 21010KT 10SM FEW220 03/M12 A2992 RMK AO2A SLP141 T00311124,,,,,,,,,,
72469523036,2021-01-02T10:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.88,8,43,,,0.04,8,23,FEW:02 220,29.88,24.25,10,31,220,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11301/02/21 10:58:02 METAR KBKF 021758Z 22008KT 10SM FEW220 06/M13 A2988 RMK AO2A SLP118 T00621134 10062 21054 58015,,,,,,,,,,
72469523036,2021-01-02T11:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.85,3,47,,,,,16,FEW:02 220,29.85,24.22,10,32,210,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/02/21 11:58:02 METAR KBKF 021858Z 21007KT 10SM FEW220 08/M16 A2985 RMK AO2A SLP107 T00821162,,,,,,,,,,
72469523036,2021-01-02T12:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.81,0,49,,,,,13,FEW:02 220,29.79,24.19,10,32,230,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/02/21 12:58:02 METAR KBKF 021958Z 23006KT 10SM FEW220 09/M18 A2981 RMK AO2A SLP088 T00931178,,,,,,,,,,
72469523036,2021-01-02T13:58:00,39.71667,-104.75,1726.1,"AURORA BUCKLEY FIELD ANGB, CO US",FM-15,7,29.79,1,50,,,0.07,7,13,FEW:02 100 FEW:02 220,29.77,24.17,10,33,300,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10801/02/21 13:58:02 METAR KBKF 022058Z 30006KT 10SM FEW100 FEW220 10/M17 A2979 RMK AO2A SLP081 T01021170 57025,,,,,,,,,,
