OID_,Join_Count,TARGET_FID,JOIN_FID,OID1,Field1,state_code,county_cod,site_numbe,parameter_,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_mea,units_of_m,units_of_1,sample_dur,sample_d_1,sample_fre,detection_,uncertaint,qualifier,method_typ,method,method_cod,state,county,date_of_la,cbsa_code,LULC,averageTra,clipDEM1km,Shape_Leng,Shape_Area,Input_FID,LATITUDE_1,LONGITUD_1,ELEVATION,NAME,STATION
0,1,15,1,,15,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,15:00,7/1/2021 0:00:00,22:00,0.041000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,16,1,,16,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,16:00,7/1/2021 0:00:00,23:00,0.045000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,17,1,,17,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,17:00,7/2/2021 0:00:00,00:00,0.043000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,18,1,,18,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,18:00,7/2/2021 0:00:00,01:00,0.035000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,19,1,,19,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,19:00,7/2/2021 0:00:00,02:00,0.027000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,20,1,,20,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,20:00,7/2/2021 0:00:00,03:00,0.020000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,21,1,,21,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,21:00,7/2/2021 0:00:00,04:00,0.020000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,22,1,,22,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,22:00,7/2/2021 0:00:00,05:00,0.012000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,23,1,,23,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/1/2021 0:00:00,23:00,7/2/2021 0:00:00,06:00,0.011000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,24,1,,24,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,00:00,7/2/2021 0:00:00,07:00,0.013000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,25,1,,25,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,01:00,7/2/2021 0:00:00,08:00,0.011000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,26,1,,26,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,02:00,7/2/2021 0:00:00,09:00,0.010000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,27,1,,27,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,03:00,7/2/2021 0:00:00,10:00,0.012000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,28,1,,28,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,04:00,7/2/2021 0:00:00,11:00,0.011000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,29,1,,29,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,05:00,7/2/2021 0:00:00,12:00,0.009000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,30,1,,30,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,06:00,7/2/2021 0:00:00,13:00,0.012000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,31,1,,31,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,07:00,7/2/2021 0:00:00,14:00,0.025000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,32,1,,32,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,08:00,7/2/2021 0:00:00,15:00,0.031000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,33,1,,33,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,09:00,7/2/2021 0:00:00,16:00,0.037000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,34,1,,34,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,10:00,7/2/2021 0:00:00,17:00,0.046000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,35,1,,35,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,11:00,7/2/2021 0:00:00,18:00,0.049000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,36,1,,36,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,12:00,7/2/2021 0:00:00,19:00,0.051000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,37,1,,37,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,13:00,7/2/2021 0:00:00,20:00,0.053000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,38,1,,38,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,14:00,7/2/2021 0:00:00,21:00,0.054000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,39,1,,39,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,15:00,7/2/2021 0:00:00,22:00,0.060000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,40,1,,40,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,16:00,7/2/2021 0:00:00,23:00,0.045000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,41,1,,41,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,17:00,7/3/2021 0:00:00,00:00,0.043000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,42,1,,42,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,18:00,7/3/2021 0:00:00,01:00,0.043000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,43,1,,43,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,19:00,7/3/2021 0:00:00,02:00,0.036000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,44,1,,44,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,20:00,7/3/2021 0:00:00,03:00,0.024000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,45,1,,45,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,21:00,7/3/2021 0:00:00,04:00,0.022000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
0,1,46,1,,46,8,59,14,44201,1,39.620407999999998,-105.338719999999995,WGS84,Ozone,7/2/2021 0:00:00,22:00,7/3/2021 0:00:00,05:00,0.020000000000000,Parts per million,7,1 HOUR,1,HOURLY,0.005000000000000, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Jefferson,9/16/2021 0:00:00,19740,1,11666.000000000000000,2234,2.432420600150000,0.286972343774000,5,39.899999999999999,-105.116669999999999,1705.400000000000091,"BROOMFIELD JEFFERSON CO AIRPORT, CO US",72469903065.000000000000000
